empresa,data,data_formatada,Open,High,Low,Close,Volume,retorno_diario,retorno_diario_2d,posi,ind_posi,neg,ind_neg,neu,ind_neu,indice
vale,2014-07-31,2014-07-31,32.09,32.950001,32.029999,32.549999,4681000.0,-0.014232882810845959,-0.014064960504026426,94.0,0.3042071197411003,33.0,0.1067961165048543,182.0,0.5889967637540453,0.1974110032362459
vale,2019-05-10,2019-05-10,48.299999,49.799999,48.060001,49.459999,25272300.0,-0.023732701920318674,-0.02313328101053047,48.0,0.1315068493150684,65.0,0.1780821917808219,252.0,0.6904109589041096,-0.0465753424657534
vale,2018-10-25,2018-10-25,55.970001,56.040001,53.799999,54.610001,29494700.0,0.024598816294255758,0.02126769283920436,56.0,0.1707317073170731,35.0,0.1067073170731707,237.0,0.7225609756097561,0.0640243902439024
vale,2018-02-28,2018-02-28,46.990002,47.09,44.650002,45.049999,39459100.0,0.04216189382018232,-0.0627794017175515,68.0,0.1704260651629072,52.0,0.1303258145363408,279.0,0.6992481203007519,0.0401002506265664
vale,2022-07-29,2022-07-29,69.669998,70.32,68.029999,69.75,77006600.0,-0.0011476403662082778,-0.03762063483308586,111.0,0.2775,71.0,0.1775,218.0,0.545,0.1
vale,2022-04-28,2022-04-28,85.019997,85.550003,80.830002,84.199997,56032800.0,0.009691602026001766,0.013538258350179546,113.0,0.26036866359447,46.0,0.1059907834101382,275.0,0.6336405529953917,0.1543778801843318
vale,2021-04-27,2021-04-27,108.879997,110.599998,108.519997,110.120003,24113300.0,-0.011324376727473193,0.030389186243557867,63.0,0.1956521739130435,52.0,0.1614906832298136,207.0,0.6428571428571429,0.0341614906832298
vale,2017-04-27,2017-04-27,27.889999,28.16,26.42,26.83,9359600.0,0.03874750134671909,-0.009420395923853917,87.0,0.204225352112676,70.0,0.1643192488262911,269.0,0.6314553990610329,0.0399061032863849
vale,2015-02-26,2015-02-26,21.870001,21.940001,20.879999,21.25,7354500.0,0.028758985042986497,-0.04102898674294555,85.0,0.1972157772621809,79.0,0.1832946635730858,267.0,0.6194895591647331,0.0139211136890951
vale,2021-07-29,2021-07-29,116.370003,117.559998,114.75,115.57,30576800.0,0.0068983889124753376,-0.07559114308149363,65.0,0.2241379310344827,37.0,0.1275862068965517,188.0,0.6482758620689655,0.096551724137931
vale,2017-07-27,2017-07-27,29.66,30.209999,29.27,29.700001,5584000.0,-0.0013477427689009838,0.022667637210600115,74.0,0.1728971962616822,69.0,0.161214953271028,285.0,0.6658878504672897,0.0116822429906542
vale,2016-10-27,2016-10-27,22.1,22.309999,21.66,22.0,10148800.0,0.004535155165391363,0.016853006866915286,70.0,0.1846965699208443,39.0,0.1029023746701846,270.0,0.712401055408971,0.0817941952506596
vale,2021-10-29,2021-10-29,73.019997,73.160004,71.019997,71.610001,30268500.0,0.019498592159477187,-0.01890204240580598,90.0,0.2337662337662337,59.0,0.1532467532467532,236.0,0.612987012987013,0.0805194805194805
vale,2011-10-27,2011-10-27,42.950001,42.950001,42.950001,42.950001,0.0,0.0,0.03769714246981683,62.0,0.1538461538461538,73.0,0.1811414392059553,268.0,0.6650124069478908,-0.0272952853598014
vale,2016-07-28,2016-07-28,19.059999,19.200001,18.379999,19.040001,9018200.0,0.0010497638759313492,-0.022448831539453228,70.0,0.2180685358255451,41.0,0.1277258566978193,210.0,0.6542056074766355,0.0903426791277258
vale,2015-04-30,2015-04-30,20.6,22.76,20.370001,22.65,22251200.0,-0.09486877613350753,0.1602900073249782,49.0,0.1719298245614035,54.0,0.1894736842105263,182.0,0.6385964912280702,-0.0175438596491228
vale,2018-04-26,2018-04-26,47.700001,49.0,47.619999,48.700001,13273500.0,-0.020747631763768846,0.008307358349751581,71.0,0.1779448621553884,71.0,0.1779448621553884,257.0,0.6441102756892231,0.0
vale,2014-10-30,2014-10-30,23.809999,24.1,23.5,23.700001,5656900.0,0.004630528164433033,0.009646377051805335,45.0,0.1419558359621451,77.0,0.2429022082018927,195.0,0.6151419558359621,-0.1009463722397476
vale,2020-02-21,2020-02-21,51.0,51.139999,49.799999,50.130001,32249900.0,0.017205981500779188,-0.14067238158596962,59.0,0.1690544412607449,72.0,0.2063037249283667,218.0,0.6246418338108882,-0.0372492836676217
vale,2017-02-23,2017-02-23,35.189999,35.25,32.799999,33.169998,12566100.0,0.05911613025281791,-0.058464889858013555,73.0,0.1662870159453303,75.0,0.1708428246013667,291.0,0.662870159453303,-0.0045558086560364
vale,2016-02-25,2016-02-25,11.17,11.62,10.91,11.02,7333900.0,0.013519809356341037,-0.06254790481125545,49.0,0.1471471471471471,66.0,0.1981981981981982,218.0,0.6546546546546547,-0.051051051051051
vale,2019-10-25,2019-10-25,47.75,48.560001,47.549999,48.560001,21754000.0,-0.01682110041758409,0.04086479488772885,68.0,0.1894150417827298,48.0,0.1337047353760445,243.0,0.6768802228412256,0.0557103064066852
BB,2017-11-10,2017-11-10,32.450001,32.459999,31.01,31.299999,11508300.0,0.03608240836951433,-0.028613743621850984,83.0,0.2299168975069252,66.0,0.1828254847645429,212.0,0.5872576177285319,0.0470914127423822
BB,2022-02-15,2022-02-15,35.5,35.700001,34.939999,35.130001,49098300.0,0.010477201737936117,0.05199373176995802,200.0,0.4415011037527593,20.0,0.0441501103752759,233.0,0.5143487858719646,0.3973509933774834
BB,2016-05-13,2016-05-13,19.950001,20.18,19.0,19.360001,13756600.0,0.030020059959862275,-0.043127885970289076,106.0,0.2274678111587982,71.0,0.1523605150214592,289.0,0.6201716738197425,0.075107296137339
BB,2012-02-15,2012-02-15,27.799999,28.4,27.76,28.0,15180000.0,-0.0071685254498362215,0.04589106914901312,123.0,0.3333333333333333,25.0,0.067750677506775,221.0,0.5989159891598916,0.2655826558265582
BB,2018-08-10,2018-08-10,33.049999,33.130001,31.5,31.75,20007700.0,0.04012881070180819,-0.05191999765454839,82.0,0.2742474916387959,55.0,0.1839464882943143,162.0,0.5418060200668896,0.0903010033444816
BB,2012-05-04,2012-05-04,22.5,23.25,22.34,22.66,10449400.0,-0.007085946389485835,0.011876145481852958,112.0,0.2562929061784897,44.0,0.1006864988558352,281.0,0.6430205949656751,0.1556064073226544
BB,2019-05-17,2019-05-17,45.450001,46.459999,44.549999,44.849998,14360100.0,0.013289298713971769,0.02017205391101592,68.0,0.2158730158730158,45.0,0.1428571428571428,202.0,0.6412698412698413,0.073015873015873
BB,2018-02-23,2018-02-23,42.5,42.689999,41.950001,42.400002,8615600.0,0.002355666522648797,0.014516714431861661,138.0,0.3484848484848485,54.0,0.1363636363636363,204.0,0.5151515151515151,0.2121212121212121
BB,2012-08-15,2012-08-15,22.309999,23.27,22.0,23.15,11035600.0,-0.03695981691075212,0.04694473630612667,113.0,0.2177263969171483,52.0,0.1001926782273603,354.0,0.6820809248554913,0.117533718689788
BB,2022-08-16,2022-08-16,43.0,43.490002,42.43,43.200001,21263200.0,-0.004640402704650078,-0.004195833514753378,210.0,0.4347826086956521,27.0,0.0559006211180124,246.0,0.5093167701863354,0.3788819875776397
BB,2022-05-12,2022-05-12,34.799999,35.349998,34.540001,35.16,24508900.0,-0.010291714772180098,0.023632223024404684,197.0,0.2810271041369472,63.0,0.0898716119828816,441.0,0.6291012838801712,0.1911554921540656
BB,2017-05-12,2017-05-12,34.599998,35.389999,34.41,35.389999,10666000.0,-0.022575641840593404,0.010413776644847099,93.0,0.1827111984282907,113.0,0.2220039292730845,303.0,0.5952848722986247,-0.0392927308447937
BB,2010-05-14,2010-05-14,27.440001,27.49,26.65,26.65,2799900.0,0.029212688688978913,-0.011332564869826431,114.0,0.3257142857142857,48.0,0.1371428571428571,188.0,0.5371428571428571,0.1885714285714285
BB,2020-11-13,2020-11-13,32.990002,33.169998,32.400002,33.049999,17339500.0,-0.0018169901755889627,0.03512298487036395,84.0,0.1814254859611231,27.0,0.0583153347732181,352.0,0.7602591792656588,0.1231101511879049
BB,2011-08-10,2011-08-10,23.98,24.459999,23.43,23.799999,7544300.0,0.007534610938746812,0.0012368585373964223,152.0,0.3470319634703196,56.0,0.1278538812785388,230.0,0.5251141552511416,0.2191780821917808
BB,2017-08-11,2017-08-11,30.73,31.09,30.610001,30.9,5464600.0,-0.005516807761306481,0.005483000351441083,103.0,0.2783783783783783,60.0,0.1621621621621621,207.0,0.5594594594594594,0.1162162162162162
BB,2010-08-17,2010-08-17,30.42,30.42,29.940001,30.15,4695500.0,0.00891536365795255,-0.012620526405746069,116.0,0.327683615819209,31.0,0.0875706214689265,207.0,0.5847457627118644,0.2401129943502825
BB,2016-11-11,2016-11-11,25.049999,25.5,23.5,23.76,20621500.0,0.05287029311626911,-0.04445180174043729,89.0,0.2966666666666667,43.0,0.1433333333333333,168.0,0.56,0.1533333333333333
BB,2011-05-11,2011-05-11,28.85,29.07,28.75,29.049999,6442500.0,-0.006908455920403134,0.03437241809272793,174.0,0.4027777777777778,24.0,0.0555555555555555,234.0,0.5416666666666666,0.3472222222222222
BB,2015-11-13,2015-11-13,17.049999,17.17,16.85,17.07,4881200.0,-0.001172391727851636,0.005215891582569392,61.0,0.2170818505338078,34.0,0.1209964412811387,186.0,0.6619217081850534,0.096085409252669
BB,2011-11-04,2011-11-04,25.200001,25.35,24.860001,25.299999,4466400.0,-0.003960322007865499,0.009463793030950362,151.0,0.2755474452554745,83.0,0.1514598540145985,314.0,0.572992700729927,0.1240875912408759
BB,2016-08-12,2016-08-12,22.049999,22.82,21.9,22.67,17209400.0,-0.02772990797805766,0.04997728137022567,94.0,0.214123006833713,73.0,0.1662870159453303,272.0,0.6195899772209568,0.0478359908883826
BB,2018-05-11,2018-05-11,36.32,36.540001,35.59,35.810001,9142300.0,0.014141341797591014,-0.029903554824755724,43.0,0.1822033898305084,43.0,0.1822033898305084,150.0,0.635593220338983,0.0
BB,2019-08-16,2019-08-16,46.349998,46.549999,45.349998,45.73,9747600.0,0.013466711191953494,-0.022497552301641705,90.0,0.2122641509433962,41.0,0.0966981132075471,293.0,0.6910377358490566,0.115566037735849
BB,2019-02-22,2019-02-22,53.200001,53.5,52.580002,53.09,7260200.0,0.00206982854901075,-0.01859283272385732,79.0,0.2117962466487935,51.0,0.1367292225201072,243.0,0.6514745308310992,0.0750670241286863
BB,2010-11-17,2010-11-17,33.759998,34.290001,33.549999,33.799999,3555100.0,-0.0011841624171252411,0.009979536301301493,116.0,0.4444444444444444,16.0,0.0613026819923371,129.0,0.4942528735632184,0.3831417624521073
BB,2017-02-17,2017-02-17,32.630001,33.240002,32.419998,32.91,10704800.0,-0.008544421703375518,0.01658412851560726,134.0,0.231833910034602,74.0,0.1280276816608996,370.0,0.6401384083044983,0.1038062283737024
BB,2016-02-26,2016-02-26,13.27,13.48,12.96,13.2,6972500.0,0.005289018751791033,0.031510483968185926,80.0,0.2807017543859649,35.0,0.1228070175438596,170.0,0.5964912280701754,0.1578947368421052
BB,2019-11-14,2019-11-14,46.130001,46.75,45.759998,46.509998,12033500.0,-0.008203780986903884,0.012543373800564419,80.0,0.2222222222222222,43.0,0.1194444444444444,237.0,0.6583333333333333,0.1027777777777777
BB,2011-02-18,2011-02-18,31.0,31.219999,30.700001,31.139999,5348400.0,-0.004505929807667549,-0.018420297851319163,139.0,0.3926553672316384,26.0,0.0734463276836158,189.0,0.5338983050847458,0.3192090395480226
BB,2013-02-22,2013-02-22,25.4,25.799999,25.120001,25.719999,8606800.0,-0.012519686464678211,0.004733697108879031,91.0,0.3095238095238095,23.0,0.0782312925170068,180.0,0.6122448979591837,0.2312925170068027
petrobras,2022-02-24,2022-02-24,34.799999,35.290001,32.68,33.389999,139674100.0,0.0413609340383198,-0.006449773070562475,169.0,0.4355670103092783,41.0,0.1056701030927835,178.0,0.4587628865979381,0.3298969072164948
petrobras,2016-05-13,2016-05-13,9.93,10.06,9.39,9.46,70472200.0,0.04848809499329411,-0.004094171532663115,81.0,0.1528301886792452,87.0,0.1641509433962264,362.0,0.6830188679245283,-0.0113207547169811
petrobras,2012-02-14,2012-02-14,24.360001,24.360001,23.1,23.209999,41985300.0,0.04835930669113099,-0.01716780362236533,110.0,0.2244897959183673,84.0,0.1714285714285714,296.0,0.6040816326530613,0.0530612244897959
petrobras,2013-04-29,2013-04-29,20.0,20.58,19.940001,20.42,70739800.0,-0.02078253918252862,0.046875621769289805,161.0,0.2927272727272727,86.0,0.1563636363636363,303.0,0.5509090909090909,0.1363636363636363
petrobras,2012-10-29,2012-10-29,21.5,21.6,21.17,21.35,20295900.0,0.007001195458983561,-0.03289465078916034,102.0,0.206060606060606,99.0,0.2,294.0,0.593939393939394,0.006060606060606
petrobras,2018-08-03,2018-08-03,21.4,21.549999,21.09,21.110001,86908000.0,0.01364401279666336,0.030400458576271584,81.0,0.263843648208469,47.0,0.1530944625407166,179.0,0.5830618892508144,0.1107491856677524
petrobras,2012-05-17,2012-05-17,19.440001,19.440001,18.43,18.43,32448400.0,0.05335307879088891,-0.011470459145640412,89.0,0.2236180904522613,44.0,0.1105527638190954,265.0,0.6658291457286433,0.1130653266331658
petrobras,2014-08-11,2014-08-11,19.370001,20.200001,19.219999,20.139999,35596700.0,-0.03898230859285276,0.018471587747185037,138.0,0.2047477744807121,78.0,0.115727002967359,458.0,0.6795252225519288,0.0890207715133531
petrobras,2019-05-08,2019-05-08,26.309999,27.469999,26.290001,27.370001,71780300.0,-0.039498502545101816,0.018052389450161303,141.0,0.216589861751152,70.0,0.1075268817204301,440.0,0.6758832565284179,0.1090629800307219
petrobras,2020-05-15,2020-05-15,17.99,18.190001,17.15,17.15,133733100.0,0.047817874350492735,0.06346040785465694,156.0,0.3011583011583011,109.0,0.2104247104247104,253.0,0.4884169884169884,0.0907335907335907
petrobras,2015-08-07,2015-08-07,10.25,10.55,9.68,9.69,65832700.0,0.056183279681742394,-0.03443527641982084,101.0,0.169179229480737,91.0,0.152428810720268,405.0,0.678391959798995,0.016750418760469
petrobras,2018-11-06,2018-11-06,27.299999,28.299999,26.99,27.190001,95344400.0,0.004037370138270721,-0.06833363012893717,90.0,0.216867469879518,49.0,0.1180722891566265,276.0,0.6650602409638554,0.0987951807228915
petrobras,2012-08-06,2012-08-06,19.02,20.26,18.83,19.92,55497300.0,-0.04623319503920805,0.015426978868405872,127.0,0.2055016181229773,121.0,0.1957928802588996,370.0,0.598705501618123,0.0097087378640776
petrobras,2022-05-06,2022-05-06,32.689999,33.119999,31.9,33.060001,129570200.0,-0.01125493249518736,0.004675152809470639,205.0,0.3796296296296296,42.0,0.0777777777777777,293.0,0.5425925925925926,0.3018518518518518
petrobras,2013-08-12,2013-08-12,17.299999,17.66,16.469999,16.6,54624200.0,0.04130374833776578,-0.04245773589002725,173.0,0.2562962962962963,95.0,0.1407407407407407,407.0,0.6029629629629629,0.1155555555555555
petrobras,2013-10-28,2013-10-28,19.42,19.9,19.01,19.889999,73626100.0,-0.02391357972617974,0.06338864110632957,139.0,0.2083958020989505,103.0,0.1544227886056971,425.0,0.6371814092953523,0.0539730134932533
petrobras,2021-05-14,2021-05-14,25.799999,26.379999,25.549999,26.299999,196135500.0,-0.019194447993023445,0.06468856990370164,231.0,0.4502923976608187,54.0,0.1052631578947368,228.0,0.4444444444444444,0.3450292397660818
petrobras,2017-05-12,2017-05-12,15.5,15.58,15.35,15.45,83518200.0,0.00323102058144654,0.05640839505432095,75.0,0.1459143968871595,68.0,0.1322957198443579,371.0,0.7217898832684825,0.0136186770428015
petrobras,2015-04-23,2015-04-23,12.3,13.26,11.89,12.87,182613700.0,-0.04529975922966331,0.016781476962003605,78.0,0.1270358306188925,66.0,0.1074918566775244,470.0,0.7654723127035831,0.019543973941368
petrobras,2021-08-05,2021-08-05,28.75,28.98,28.059999,28.35,223915900.0,0.01401073706959837,0.07722870359304951,177.0,0.3806451612903225,34.0,0.0731182795698924,254.0,0.546236559139785,0.3075268817204301
petrobras,2014-05-12,2014-05-12,17.950001,18.1,17.77,18.030001,20657400.0,-0.0044469220337485255,0.016278720863159582,128.0,0.1907600596125186,78.0,0.1162444113263785,465.0,0.6929955290611028,0.07451564828614
petrobras,2020-10-29,2020-10-29,18.43,19.370001,17.74,19.290001,86794800.0,-0.04560710707623631,0.014358183002609767,193.0,0.374031007751938,73.0,0.1414728682170542,250.0,0.4844961240310077,0.2325581395348837
petrobras,2011-05-17,2011-05-17,24.6,24.6,24.6,24.6,0.0,0.0,0.0,94.0,0.2206572769953051,61.0,0.1431924882629108,271.0,0.636150234741784,0.0774647887323943
petrobras,2017-08-11,2017-08-11,13.14,13.2,12.94,12.95,43025100.0,0.0145652249109178,-0.008374620700170499,99.0,0.1956521739130435,59.0,0.116600790513834,348.0,0.6877470355731226,0.0790513833992094
petrobras,2016-11-11,2016-11-11,15.18,15.46,13.94,14.01,129811400.0,0.0802074116185682,-0.10178269430994236,51.0,0.1036585365853658,81.0,0.1646341463414634,360.0,0.7317073170731707,-0.0609756097560975
petrobras,2011-05-17,2011-05-17,24.6,24.6,24.6,24.6,0.0,0.0,0.0,94.0,0.2206572769953051,61.0,0.1431924882629108,271.0,0.636150234741784,0.0774647887323943
petrobras,2021-10-29,2021-10-29,29.129999,29.190001,26.969999,27.15,157340000.0,0.07039149026252764,-0.033711022811924396,170.0,0.4176904176904177,53.0,0.1302211302211302,184.0,0.4520884520884521,0.2874692874692874
petrobras,2015-11-13,2015-11-13,7.5,7.56,7.23,7.27,67000600.0,0.03114672899683672,0.015707129205357877,68.0,0.1370967741935483,69.0,0.1391129032258064,359.0,0.7237903225806451,-0.002016129032258
petrobras,2011-11-16,2011-11-16,21.959999,22.219999,21.719999,22.110001,20722500.0,-0.006807468993769166,-0.018416726786231265,84.0,0.1922196796338672,104.0,0.2379862700228833,249.0,0.5697940503432495,-0.045766590389016
petrobras,2016-08-12,2016-08-12,12.05,12.44,11.98,12.0,71281300.0,0.004158010148663677,0.01720648759366688,92.0,0.1396054628224582,77.0,0.1168437025796661,490.0,0.7435508345978755,0.0227617602427921
petrobras,2015-05-18,2015-05-18,14.64,14.65,13.52,13.7,82200400.0,0.06636167569908638,-0.08545858164656893,73.0,0.1239388794567062,86.0,0.1460101867572156,430.0,0.7300509337860781,-0.0220713073005093
petrobras,2020-07-31,2020-07-31,22.92,23.139999,22.16,22.200001,75397300.0,0.03191755792326116,-0.045727420510446974,162.0,0.3592017738359201,87.0,0.1929046563192904,202.0,0.4478935698447893,0.1662971175166297
petrobras,2014-11-17,2014-11-17,13.07,13.25,12.52,12.6,47504600.0,0.036622713678698356,-0.058496206681608494,72.0,0.1321100917431192,75.0,0.1376146788990825,398.0,0.7302752293577982,-0.0055045871559633
petrobras,2020-02-20,2020-02-20,30.799999,30.889999,29.75,29.92,73522900.0,0.028987504405719178,-0.04725288643441129,108.0,0.2018691588785046,87.0,0.1626168224299065,340.0,0.6355140186915887,0.0392523364485981
petrobras,2019-08-02,2019-08-02,26.370001,26.889999,26.280001,26.52,64112900.0,-0.005672127030586317,-0.02702871152686337,96.0,0.2012578616352201,71.0,0.1488469601677149,310.0,0.649895178197065,0.0524109014675052
petrobras,2019-02-28,2019-02-28,27.719999,27.75,26.6,27.059999,93065100.0,0.024097552458939506,-0.01413184518468746,47.0,0.166077738515901,34.0,0.1201413427561837,202.0,0.7137809187279152,0.0459363957597173
petrobras,2014-02-26,2014-02-26,14.2,14.25,13.68,13.7,45181500.0,0.03584613177313588,-0.009922122506316477,227.0,0.3161559888579387,91.0,0.1267409470752089,400.0,0.5571030640668524,0.1894150417827298
petrobras,2019-10-25,2019-10-25,29.200001,29.549999,29.01,29.25,74476900.0,-0.0017108301570546807,0.044206092504495705,134.0,0.2821052631578947,53.0,0.111578947368421,288.0,0.6063157894736843,0.1705263157894737
petrobras,2013-02-05,2013-02-05,17.280001,18.290001,17.26,18.08,77332900.0,-0.04525653371775219,-0.022472855852058514,120.0,0.233009708737864,94.0,0.1825242718446602,301.0,0.5844660194174758,0.0504854368932038
petrobras,2021-02-25,2021-02-25,25.0,25.25,23.1,23.190001,170233000.0,0.07515463047872606,-0.09269066291677457,224.0,0.4324324324324324,75.0,0.1447876447876447,219.0,0.4227799227799227,0.2876447876447876
